"id","lab","taskorder","timing","age","mcorrect","frequency"
"Virginia_31","Virginia","first","delayed","10yo",4,"usually"
"Virginia_31","Virginia","point-and-name","point-and-name","10yo",4,"usually"
"Virginia_31","Virginia","second","immediate","10yo",3,"usually"
"Virginia_32","Virginia","first","delayed","7yo",3,"usually"
"Virginia_32","Virginia","point-and-name","point-and-name","7yo",3,"usually"
"Virginia_32","Virginia","second","immediate","7yo",4,"usually"
"Virginia_33","Virginia","first","delayed","7yo",4,"sometimes"
"Virginia_33","Virginia","point-and-name","point-and-name","7yo",1,"sometimes"
"Virginia_33","Virginia","second","immediate","7yo",4,"sometimes"
"Virginia_34","Virginia","first","immediate","6yo",5,"usually"
"Virginia_34","Virginia","point-and-name","point-and-name","6yo",3,"usually"
"Virginia_34","Virginia","second","delayed","6yo",4,"usually"
"Virginia_35","Virginia","first","immediate","6yo",5,"usually"
"Virginia_35","Virginia","point-and-name","point-and-name","6yo",3,"usually"
"Virginia_35","Virginia","second","delayed","6yo",3,"usually"
"Virginia_36","Virginia","first","immediate","10yo",4,"usually"
"Virginia_36","Virginia","point-and-name","point-and-name","10yo",4,"usually"
"Virginia_36","Virginia","second","delayed","10yo",3,"usually"
"Virginia_37","Virginia","first","delayed","10yo",2,"usually"
"Virginia_37","Virginia","point-and-name","point-and-name","10yo",4,"usually"
"Virginia_37","Virginia","second","immediate","10yo",3,"usually"
"Virginia_38","Virginia","first","immediate","5yo",1,"sometimes"
"Virginia_38","Virginia","point-and-name","point-and-name","5yo",1,"sometimes"
"Virginia_38","Virginia","second","delayed","5yo",1,"sometimes"
"Wisconsin_101","Wisconsin","first","delayed","10yo",4,"sometimes"
"Wisconsin_101","Wisconsin","point-and-name","point-and-name","10yo",4,"sometimes"
"Wisconsin_101","Wisconsin","second","immediate","10yo",4,"sometimes"
"Wisconsin_103","Wisconsin","first","delayed","10yo",4,"usually"
"Wisconsin_103","Wisconsin","point-and-name","point-and-name","10yo",4,"usually"
"Wisconsin_103","Wisconsin","second","immediate","10yo",5,"usually"
"Wisconsin_106","Wisconsin","first","immediate","10yo",5,"usually"
"Wisconsin_106","Wisconsin","point-and-name","point-and-name","10yo",4,"usually"
"Wisconsin_106","Wisconsin","second","delayed","10yo",5,"usually"
"Wisconsin_107","Wisconsin","first","delayed","7yo",3,"sometimes"
"Wisconsin_107","Wisconsin","point-and-name","point-and-name","7yo",1,"sometimes"
"Wisconsin_107","Wisconsin","second","immediate","7yo",4,"sometimes"
"Wisconsin_108","Wisconsin","first","immediate","6yo",4,"usually"
"Wisconsin_108","Wisconsin","point-and-name","point-and-name","6yo",4,"usually"
"Wisconsin_108","Wisconsin","second","delayed","6yo",1,"usually"
"Wisconsin_109","Wisconsin","first","immediate","7yo",4,"never"
"Wisconsin_109","Wisconsin","point-and-name","point-and-name","7yo",4,"never"
"Wisconsin_109","Wisconsin","second","delayed","7yo",2,"never"
"Wisconsin_110","Wisconsin","first","immediate","6yo",3,"usually"
"Wisconsin_110","Wisconsin","point-and-name","point-and-name","6yo",2,"usually"
"Wisconsin_110","Wisconsin","second","delayed","6yo",3,"usually"
"Wisconsin_111","Wisconsin","first","delayed","7yo",3,"usually"
"Wisconsin_111","Wisconsin","point-and-name","point-and-name","7yo",4,"usually"
"Wisconsin_111","Wisconsin","second","immediate","7yo",4,"usually"
"Wisconsin_113","Wisconsin","first","delayed","7yo",5,"usually"
"Wisconsin_113","Wisconsin","point-and-name","point-and-name","7yo",4,"usually"
"Wisconsin_113","Wisconsin","second","immediate","7yo",4,"usually"
"Wisconsin_115","Wisconsin","first","immediate","6yo",3,"sometimes"
"Wisconsin_115","Wisconsin","point-and-name","point-and-name","6yo",3,"sometimes"
"Wisconsin_115","Wisconsin","second","delayed","6yo",1,"sometimes"
"Wisconsin_116","Wisconsin","first","delayed","5yo",1,"sometimes"
"Wisconsin_116","Wisconsin","point-and-name","point-and-name","5yo",2,"sometimes"
"Wisconsin_116","Wisconsin","second","immediate","5yo",1,"sometimes"
"Wisconsin_117","Wisconsin","first","delayed","7yo",3,"usually"
"Wisconsin_117","Wisconsin","point-and-name","point-and-name","7yo",4,"usually"
"Wisconsin_117","Wisconsin","second","immediate","7yo",3,"usually"
"Wisconsin_118","Wisconsin","first","delayed","7yo",3,"usually"
"Wisconsin_118","Wisconsin","point-and-name","point-and-name","7yo",4,"usually"
"Wisconsin_118","Wisconsin","second","immediate","7yo",4,"usually"
"Wisconsin_119","Wisconsin","first","delayed","5yo",1,"usually"
"Wisconsin_119","Wisconsin","point-and-name","point-and-name","5yo",1,"usually"
"Wisconsin_119","Wisconsin","second","immediate","5yo",2,"usually"
"Wisconsin_120","Wisconsin","first","delayed","10yo",5,"sometimes"
"Wisconsin_120","Wisconsin","point-and-name","point-and-name","10yo",5,"sometimes"
"Wisconsin_120","Wisconsin","second","immediate","10yo",5,"sometimes"
"Wisconsin_121","Wisconsin","first","delayed","7yo",3,"usually"
"Wisconsin_121","Wisconsin","point-and-name","point-and-name","7yo",1,"usually"
"Wisconsin_121","Wisconsin","second","immediate","7yo",1,"usually"
"Wisconsin_122","Wisconsin","first","delayed","10yo",3,"usually"
"Wisconsin_122","Wisconsin","point-and-name","point-and-name","10yo",4,"usually"
"Wisconsin_122","Wisconsin","second","immediate","10yo",5,"usually"
"Wisconsin_125","Wisconsin","first","delayed","10yo",4,"usually"
"Wisconsin_125","Wisconsin","point-and-name","point-and-name","10yo",4,"usually"
"Wisconsin_125","Wisconsin","second","immediate","10yo",4,"usually"
"Wisconsin_126","Wisconsin","first","immediate","6yo",1,"sometimes"
"Wisconsin_126","Wisconsin","point-and-name","point-and-name","6yo",3,"sometimes"
"Wisconsin_126","Wisconsin","second","delayed","6yo",1,"sometimes"
"Wisconsin_127","Wisconsin","first","delayed","5yo",2,"usually"
"Wisconsin_127","Wisconsin","point-and-name","point-and-name","5yo",2,"usually"
"Wisconsin_127","Wisconsin","second","immediate","5yo",2,"usually"
"Wisconsin_128","Wisconsin","first","immediate","7yo",4,"usually"
"Wisconsin_128","Wisconsin","point-and-name","point-and-name","7yo",3,"usually"
"Wisconsin_128","Wisconsin","second","delayed","7yo",4,"usually"
"Wisconsin_129","Wisconsin","first","delayed","7yo",2,"usually"
"Wisconsin_129","Wisconsin","point-and-name","point-and-name","7yo",2,"usually"
"Wisconsin_129","Wisconsin","second","immediate","7yo",4,"usually"
"Wisconsin_131","Wisconsin","first","immediate","7yo",3,"usually"
"Wisconsin_131","Wisconsin","point-and-name","point-and-name","7yo",2,"usually"
"Wisconsin_131","Wisconsin","second","delayed","7yo",1,"usually"
"Wisconsin_133","Wisconsin","first","delayed","7yo",4,"sometimes"
"Wisconsin_133","Wisconsin","point-and-name","point-and-name","7yo",3,"sometimes"
"Wisconsin_133","Wisconsin","second","immediate","7yo",4,"sometimes"
"Wisconsin_135","Wisconsin","first","immediate","7yo",4,"sometimes"
"Wisconsin_135","Wisconsin","point-and-name","point-and-name","7yo",2,"sometimes"
"Wisconsin_135","Wisconsin","second","delayed","7yo",3,"sometimes"
"Wisconsin_136","Wisconsin","first","immediate","10yo",5,"usually"
"Wisconsin_136","Wisconsin","point-and-name","point-and-name","10yo",4,"usually"
"Wisconsin_136","Wisconsin","second","delayed","10yo",4,"usually"
"Wisconsin_137","Wisconsin","first","immediate","10yo",5,"usually"
"Wisconsin_137","Wisconsin","point-and-name","point-and-name","10yo",5,"usually"
"Wisconsin_137","Wisconsin","second","delayed","10yo",4,"usually"
"Wisconsin_138","Wisconsin","first","delayed","7yo",5,"sometimes"
"Wisconsin_138","Wisconsin","point-and-name","point-and-name","7yo",3,"sometimes"
"Wisconsin_138","Wisconsin","second","immediate","7yo",5,"sometimes"
"Wisconsin_139","Wisconsin","first","immediate","7yo",4,"sometimes"
"Wisconsin_139","Wisconsin","point-and-name","point-and-name","7yo",4,"sometimes"
"Wisconsin_139","Wisconsin","second","delayed","7yo",1,"sometimes"
"Wisconsin_141","Wisconsin","first","immediate","10yo",5,"sometimes"
"Wisconsin_141","Wisconsin","point-and-name","point-and-name","10yo",4,"sometimes"
"Wisconsin_141","Wisconsin","second","delayed","10yo",5,"sometimes"
"Wisconsin_142","Wisconsin","first","immediate","5yo",2,"never"
"Wisconsin_142","Wisconsin","point-and-name","point-and-name","5yo",4,"never"
"Wisconsin_142","Wisconsin","second","delayed","5yo",1,"never"
"Wisconsin_143","Wisconsin","first","delayed","10yo",5,"usually"
"Wisconsin_143","Wisconsin","point-and-name","point-and-name","10yo",5,"usually"
"Wisconsin_143","Wisconsin","second","immediate","10yo",5,"usually"
"Wisconsin_144","Wisconsin","first","delayed","7yo",3,"sometimes"
"Wisconsin_144","Wisconsin","point-and-name","point-and-name","7yo",4,"sometimes"
"Wisconsin_144","Wisconsin","second","immediate","7yo",5,"sometimes"
"Wisconsin_147","Wisconsin","first","immediate","10yo",4,"usually"
"Wisconsin_147","Wisconsin","point-and-name","point-and-name","10yo",4,"usually"
"Wisconsin_147","Wisconsin","second","delayed","10yo",5,"usually"
"Wisconsin_148","Wisconsin","first","delayed","10yo",5,"usually"
"Wisconsin_148","Wisconsin","point-and-name","point-and-name","10yo",5,"usually"
"Wisconsin_148","Wisconsin","second","immediate","10yo",5,"usually"
"Wisconsin_149","Wisconsin","first","immediate","7yo",4,"sometimes"
"Wisconsin_149","Wisconsin","point-and-name","point-and-name","7yo",4,"sometimes"
"Wisconsin_149","Wisconsin","second","delayed","7yo",4,"sometimes"
"Wisconsin_150","Wisconsin","first","delayed","6yo",4,"usually"
"Wisconsin_150","Wisconsin","point-and-name","point-and-name","6yo",4,"usually"
"Wisconsin_150","Wisconsin","second","immediate","6yo",5,"usually"
"Wisconsin_151","Wisconsin","first","immediate","6yo",4,"sometimes"
"Wisconsin_151","Wisconsin","point-and-name","point-and-name","6yo",4,"sometimes"
"Wisconsin_151","Wisconsin","second","delayed","6yo",1,"sometimes"
"Wisconsin_153","Wisconsin","first","immediate","7yo",4,"usually"
"Wisconsin_153","Wisconsin","point-and-name","point-and-name","7yo",4,"usually"
"Wisconsin_153","Wisconsin","second","delayed","7yo",5,"usually"
"Wisconsin_154","Wisconsin","first","immediate","6yo",3,"usually"
"Wisconsin_154","Wisconsin","point-and-name","point-and-name","6yo",3,"usually"
"Wisconsin_154","Wisconsin","second","delayed","6yo",4,"usually"
"Wisconsin_156","Wisconsin","first","immediate","7yo",3,"usually"
"Wisconsin_156","Wisconsin","point-and-name","point-and-name","7yo",3,"usually"
"Wisconsin_156","Wisconsin","second","delayed","7yo",2,"usually"
"Wisconsin_157","Wisconsin","first","delayed","6yo",3,"usually"
"Wisconsin_157","Wisconsin","point-and-name","point-and-name","6yo",4,"usually"
"Wisconsin_157","Wisconsin","second","immediate","6yo",4,"usually"
"Wisconsin_159","Wisconsin","first","immediate","10yo",4,"usually"
"Wisconsin_159","Wisconsin","point-and-name","point-and-name","10yo",3,"usually"
"Wisconsin_159","Wisconsin","second","delayed","10yo",5,"usually"
"Wisconsin_160","Wisconsin","first","immediate","5yo",4,"usually"
"Wisconsin_160","Wisconsin","point-and-name","point-and-name","5yo",4,"usually"
"Wisconsin_160","Wisconsin","second","delayed","5yo",3,"usually"
"Wisconsin_161","Wisconsin","first","delayed","5yo",1,"never"
"Wisconsin_161","Wisconsin","point-and-name","point-and-name","5yo",3,"never"
"Wisconsin_161","Wisconsin","second","immediate","5yo",1,"never"
"Wisconsin_163","Wisconsin","first","immediate","6yo",1,"usually"
"Wisconsin_163","Wisconsin","point-and-name","point-and-name","6yo",4,"usually"
"Wisconsin_163","Wisconsin","second","delayed","6yo",3,"usually"
"Wisconsin_164","Wisconsin","first","delayed","5yo",3,"never"
"Wisconsin_164","Wisconsin","point-and-name","point-and-name","5yo",4,"never"
"Wisconsin_164","Wisconsin","second","immediate","5yo",2,"never"
"Wisconsin_166","Wisconsin","first","immediate","7yo",3,"usually"
"Wisconsin_166","Wisconsin","point-and-name","point-and-name","7yo",3,"usually"
"Wisconsin_166","Wisconsin","second","delayed","7yo",4,"usually"
"Wisconsin_167","Wisconsin","first","delayed","5yo",1,"usually"
"Wisconsin_167","Wisconsin","point-and-name","point-and-name","5yo",3,"usually"
"Wisconsin_167","Wisconsin","second","immediate","5yo",4,"usually"
"Wisconsin_168","Wisconsin","first","delayed","6yo",3,"usually"
"Wisconsin_168","Wisconsin","point-and-name","point-and-name","6yo",3,"usually"
"Wisconsin_168","Wisconsin","second","immediate","6yo",3,"usually"
"Wisconsin_169","Wisconsin","first","immediate","6yo",3,"sometimes"
"Wisconsin_169","Wisconsin","point-and-name","point-and-name","6yo",1,"sometimes"
"Wisconsin_169","Wisconsin","second","delayed","6yo",1,"sometimes"
"Wisconsin_170","Wisconsin","first","delayed","6yo",3,"usually"
"Wisconsin_170","Wisconsin","point-and-name","point-and-name","6yo",3,"usually"
"Wisconsin_170","Wisconsin","second","immediate","6yo",4,"usually"
"Witten_110","Witten","first","delayed","10yo",4,"usually"
"Witten_110","Witten","point-and-name","point-and-name","10yo",4,"usually"
"Witten_110","Witten","second","immediate","10yo",5,"usually"
"Witten_15","Witten","first","delayed","5yo",4,"sometimes"
"Witten_15","Witten","point-and-name","point-and-name","5yo",2,"sometimes"
"Witten_15","Witten","second","immediate","5yo",3,"sometimes"
"Witten_16","Witten","first","immediate","6yo",5,"usually"
"Witten_16","Witten","point-and-name","point-and-name","6yo",5,"usually"
"Witten_16","Witten","second","delayed","6yo",4,"usually"
"Witten_17","Witten","first","delayed","7yo",3,"sometimes"
"Witten_17","Witten","point-and-name","point-and-name","7yo",3,"sometimes"
"Witten_17","Witten","second","immediate","7yo",3,"sometimes"
"Witten_210","Witten","first","delayed","10yo",5,"usually"
"Witten_210","Witten","point-and-name","point-and-name","10yo",5,"usually"
"Witten_210","Witten","second","immediate","10yo",5,"usually"
"Witten_25","Witten","first","delayed","5yo",2,"sometimes"
"Witten_25","Witten","point-and-name","point-and-name","5yo",1,"sometimes"
"Witten_25","Witten","second","immediate","5yo",2,"sometimes"
"Witten_26","Witten","first","immediate","6yo",5,"usually"
"Witten_26","Witten","point-and-name","point-and-name","6yo",4,"usually"
"Witten_26","Witten","second","delayed","6yo",4,"usually"
"Witten_27","Witten","first","delayed","7yo",2,"never"
"Witten_27","Witten","point-and-name","point-and-name","7yo",2,"never"
"Witten_27","Witten","second","immediate","7yo",3,"never"
"Witten_310","Witten","first","delayed","7yo",3,"sometimes"
"Witten_310","Witten","point-and-name","point-and-name","7yo",5,"sometimes"
"Witten_310","Witten","second","immediate","7yo",4,"sometimes"
"Witten_35","Witten","first","delayed","5yo",1,"never"
"Witten_35","Witten","point-and-name","point-and-name","5yo",2,"never"
"Witten_35","Witten","second","immediate","5yo",1,"never"
"Witten_36","Witten","first","delayed","6yo",4,"sometimes"
"Witten_36","Witten","point-and-name","point-and-name","6yo",2,"sometimes"
"Witten_36","Witten","second","immediate","6yo",4,"sometimes"
"Witten_37","Witten","first","delayed","7yo",3,"sometimes"
"Witten_37","Witten","point-and-name","point-and-name","7yo",3,"sometimes"
"Witten_37","Witten","second","immediate","7yo",3,"sometimes"
"Witten_410","Witten","first","delayed","10yo",4,"usually"
"Witten_410","Witten","point-and-name","point-and-name","10yo",5,"usually"
"Witten_410","Witten","second","immediate","10yo",5,"usually"
"Witten_45","Witten","first","delayed","5yo",1,"never"
"Witten_45","Witten","point-and-name","point-and-name","5yo",1,"never"
"Witten_45","Witten","second","immediate","5yo",1,"never"
"Witten_46","Witten","first","delayed","6yo",3,"sometimes"
"Witten_46","Witten","point-and-name","point-and-name","6yo",1,"sometimes"
"Witten_46","Witten","second","immediate","6yo",2,"sometimes"
"Witten_47","Witten","first","immediate","7yo",3,"usually"
"Witten_47","Witten","point-and-name","point-and-name","7yo",2,"usually"
"Witten_47","Witten","second","delayed","7yo",2,"usually"
"Witten_510","Witten","first","immediate","10yo",5,"usually"
"Witten_510","Witten","point-and-name","point-and-name","10yo",3,"usually"
"Witten_510","Witten","second","delayed","10yo",5,"usually"
